name,latitude,longitude,empty_slots,free_bikes,banking,ebikes,last_updated,payment-terminal,renting,returning,slots,uid,timestamp,occupancy_rate
Jean-Baptiste Charcot - Sainte-Geneviève,48.90310883721567,2.278892956674099,10,10,True,2,1970-01-01 00:00:01.697702165+00:00,True,1,1,21,24007,2023-10-19 08:13:58.789000+00:00,47.61904761904761
Mairie de La Garenne Colombes,48.90663823468682,2.24679596722126,19,1,False,0,1970-01-01 00:00:01.697701751+00:00,False,1,1,22,22505,2023-10-19 08:13:58.610000+00:00,86.36363636363636
Pitié-Salpêtrière,48.83748810318667,2.365213818848133,10,40,False,22,1970-01-01 00:00:01.697702229+00:00,False,1,1,51,13102,2023-10-19 08:13:58.231000+00:00,19.607843137254903
Place du 14 Juillet,48.8192669595252,2.30119988322258,20,1,True,1,1970-01-01 00:00:01.697702015+00:00,True,1,1,22,22408,2023-10-19 08:13:57.915000+00:00,90.9090909090909
Henri Barbusse - Stalingrad,48.81418374866056,2.287286259233952,13,2,True,2,1970-01-01 00:00:01.697702131+00:00,True,1,1,16,22409,2023-10-19 08:13:57.929000+00:00,81.25
Saint Lambert - Blomet,48.83659148147257,2.293055690824985,26,1,False,0,1970-01-01 00:00:01.697702109+00:00,False,1,1,27,15133,2023-10-19 08:13:58.385000+00:00,96.29629629629629
Pierre Brossolette - 12 Février 1934,48.8176962416867,2.3076123744249344,2,23,False,14,1970-01-01 00:00:01.697702203+00:00,False,1,1,25,22404,2023-10-19 08:13:57.125000+00:00,8.0
Mairie de Romainville,48.885109,2.435679,13,2,True,2,1970-01-01 00:00:01.697702024+00:00,True,1,1,17,32301,2023-10-19 08:13:58.587000+00:00,76.47058823529412
Château - Place de Catalogne,48.836805542262,2.3185293003917,28,1,True,1,1970-01-01 00:00:01.697702015+00:00,True,1,1,33,14134,2023-10-19 08:13:58.422000+00:00,84.84848484848484
Italie - Tolbiac,48.82557229464416,2.357617132365704,18,3,False,2,1970-01-01 00:00:01.697702209+00:00,False,1,1,21,13030,2023-10-19 08:13:57.300000+00:00,85.71428571428571
Stalingrad - Germaine Tailleferre,48.80257200481316,2.3786691203713417,25,3,True,2,1970-01-01 00:00:01.697702207+00:00,True,1,1,28,42029,2023-10-19 08:13:56.730000+00:00,89.28571428571429
Boulard - Daguerre,48.83446472680611,2.3293386027216907,43,2,True,0,1970-01-01 00:00:01.697701895+00:00,True,1,1,45,14036,2023-10-19 08:13:57.950000+00:00,95.55555555555556
Place Paul Delouvrier,48.89197621431365,2.385128885507584,24,0,False,0,1970-01-01 00:00:01.697701788+00:00,False,1,1,26,19130,2023-10-19 08:13:58.435000+00:00,92.3076923076923
Roger Salengro - Fontainebleau,48.814548697325,2.3611663654447,24,1,True,1,1970-01-01 00:00:01.697702197+00:00,True,1,1,25,42706,2023-10-19 08:13:58.258000+00:00,96.0
Mazagran - Bonne Nouvelle,48.870047123655,2.3511248454452,16,9,True,5,1970-01-01 00:00:01.697702037+00:00,True,1,1,25,10105,2023-10-19 08:13:58.703000+00:00,64.0
Place du Palais Royal,48.862382970647,2.3384822532535,16,50,True,22,1970-01-01 00:00:01.697702225+00:00,True,1,1,67,1013,2023-10-19 08:13:58.398000+00:00,23.88059701492537
Stade Pershing,48.829107826857,2.4583535268903,23,2,False,2,1970-01-01 00:00:01.697702205+00:00,False,1,1,26,12164,2023-10-19 08:13:58.649000+00:00,88.46153846153845
Madeleine Vionnet,48.902519074064,2.3740895837545,0,48,True,25,1970-01-01 00:00:01.697702189+00:00,True,1,1,34,33019,2023-10-19 08:13:57.505000+00:00,0.0
Hippodrome Paris-Vincennes,48.82048387758518,2.446271181106568,36,6,False,4,1970-01-01 00:00:01.697701948+00:00,False,1,1,42,12163,2023-10-19 08:13:57.204000+00:00,85.71428571428571
Ranelagh - Mozart,48.8554439,2.2704418,16,7,True,3,1970-01-01 00:00:01.697701870+00:00,True,1,1,23,16026,2023-10-19 08:13:57.299000+00:00,69.56521739130434
Suresnes - Muette à Neuilly,48.868570404348,2.266000919044,24,5,False,3,1970-01-01 00:00:01.697701814+00:00,False,1,1,30,16139,2023-10-19 08:13:58.273000+00:00,80.0
Place de la Bastille - Bourdon,48.852364355271,2.3681089282036,21,14,True,1,1970-01-01 00:00:01.697702197+00:00,True,1,1,35,4007,2023-10-19 08:13:57.983000+00:00,60.0
Mstislav Rostropovitch - Berthier,48.892120821173975,2.309234105050564,15,3,False,2,1970-01-01 00:00:01.697702091+00:00,False,1,1,18,17123,2023-10-19 08:13:58.121000+00:00,83.33333333333334
Georges V - François 1er,48.87034,2.30082,7,12,True,8,1970-01-01 00:00:01.697702232+00:00,True,1,1,22,8049,2023-10-19 08:13:58.319000+00:00,31.818181818181817
George V - Christophe Colomb,48.87046,2.30104,1,23,False,12,1970-01-01 00:00:01.697702233+00:00,False,1,1,24,8549,2023-10-19 08:13:56.481000+00:00,4.166666666666666
Rouget de Lisle,48.76461548339525,2.4071189761161804,5,30,True,4,1970-01-01 00:00:01.697701972+00:00,True,1,1,35,46002,2023-10-19 08:13:57.375000+00:00,14.285714285714285
Eugène Reisz - Davout,48.85631874632638,2.410396970808506,19,1,False,0,1970-01-01 00:00:01.697702191+00:00,False,1,1,20,20201,2023-10-19 08:13:58.848000+00:00,95.0
Tristan Tzara -  Tchaïkovski,48.89490221746837,2.364849038422108,16,13,False,5,1970-01-01 00:00:01.697702165+00:00,False,1,1,33,18201,2023-10-19 08:13:58.198000+00:00,48.484848484848484
Chabanais - Petits Champs,48.86703740186721,2.336716018617153,0,29,False,14,1970-01-01 00:00:01.697702216+00:00,False,1,1,30,2111,2023-10-19 08:13:57.528000+00:00,0.0
Neuilly - Petit,48.89896536134125,2.29627937078476,5,9,True,3,1970-01-01 00:00:01.697702230+00:00,True,1,1,16,21118,2023-10-19 08:13:58.382000+00:00,31.25
Parc Floral du Bel Air,48.839285711865735,2.438560165464878,21,3,False,3,1970-01-01 00:00:01.697702092+00:00,False,1,1,25,12166,2023-10-19 08:13:58.131000+00:00,84.0
Place Jacques et Thérèse Tréfouël,48.842726498317,2.3125657439232,34,8,True,6,1970-01-01 00:00:01.697702232+00:00,True,1,1,43,15005,2023-10-19 08:13:57.359000+00:00,79.06976744186046
Diane Arbus,48.898800717199,2.3524022474885,26,9,False,2,1970-01-01 00:00:01.697701798+00:00,False,1,1,38,18202,2023-10-19 08:13:56.537000+00:00,68.42105263157895
Verdun - Pierre et Marie Curie,48.812822398263286,2.370710670948029,24,2,True,1,1970-01-01 00:00:01.697702180+00:00,True,1,1,26,42027,2023-10-19 08:13:58.542000+00:00,92.3076923076923
Jean Jaurès - Paul Lafargue,48.884933177666,2.2484488785267,7,20,False,5,1970-01-01 00:00:01.697702225+00:00,False,1,1,28,28005,2023-10-19 08:13:58.410000+00:00,25.0
Saint-Michel - Luxembourg,48.84501507626,2.3394941166043,3,24,False,3,1970-01-01 00:00:01.697702182+00:00,False,1,1,29,5122,2023-10-19 08:13:57.792000+00:00,10.344827586206897
Hippodrome de Longchamp,48.86413226532,2.239905372262,20,9,False,4,1970-01-01 00:00:01.697702195+00:00,False,1,1,30,16140,2023-10-19 08:13:57.496000+00:00,66.66666666666666
Berthier - Porte de Clichy,48.894222687781,2.3125872006816,2,19,False,2,1970-01-01 00:00:01.697702135+00:00,False,1,1,24,17106,2023-10-19 08:13:57.748000+00:00,8.333333333333332
Capitaine Glarner - Gabriel Péri,48.902449900418745,2.3304807533425724,11,14,True,1,1970-01-01 00:00:01.697702021+00:00,True,1,1,27,34002,2023-10-19 08:13:58.371000+00:00,40.74074074074074
Garibaldi - Gabriel Péri,48.905741911394,2.3316044208059,13,15,True,1,1970-01-01 00:00:01.697702031+00:00,True,1,1,30,34008,2023-10-19 08:13:58.250000+00:00,43.333333333333336
Sèvres - Maréchal Juin,48.8324305,2.2292812,16,2,False,1,1970-01-01 00:00:01.697701998+00:00,False,1,1,18,21033,2023-10-19 08:13:58.247000+00:00,88.88888888888889
Blanqui - Docteur Bauer,48.907735489085,2.3407192814591,13,13,False,1,1970-01-01 00:00:01.697702130+00:00,False,1,1,28,34013,2023-10-19 08:13:58.732000+00:00,46.42857142857143
Victor Hugo - Paul Eluard,48.819602554907,2.4114319673051,13,19,False,0,1970-01-01 00:00:01.697702211+00:00,False,1,1,32,42210,2023-10-19 08:13:58.368000+00:00,40.625
Bons Raisins - Voltaire,48.87282451461399,2.1947155570850896,22,2,True,2,1970-01-01 00:00:01.697702188+00:00,True,1,1,24,25007,2023-10-19 08:13:58.201000+00:00,91.66666666666666
Hôtel de Ville de Saint-Ouen,48.911380185786,2.3340076807601,7,41,True,5,1970-01-01 00:00:01.697701994+00:00,True,1,1,48,34010,2023-10-19 08:13:57.744000+00:00,14.583333333333334
Clef des Champs - Albert Dhalenne,48.914938,2.330665,5,20,True,4,1970-01-01 00:00:01.697702076+00:00,True,1,1,28,34011,2023-10-19 08:13:57.211000+00:00,17.857142857142858
Nungesser - Santé,48.852335,2.448967,22,0,True,0,1970-01-01 00:00:01.697702212+00:00,True,1,1,22,41212,2023-10-19 08:13:58.222000+00:00,100.0
Cartier Bresson - Denis Papin,48.902616,2.397814,29,2,False,1,1970-01-01 00:00:01.697701816+00:00,False,1,1,32,35021,2023-10-19 08:13:57.810000+00:00,90.625
Champs de Manoeuvre - Cartoucherie,48.835261,2.447974,5,14,False,6,1970-01-01 00:00:01.697701952+00:00,False,1,1,20,12165,2023-10-19 08:13:57.776000+00:00,25.0
Adrien Lesesne - Docteur Bauer,48.90263867304635,2.348248063431511,26,2,False,1,1970-01-01 00:00:01.697702049+00:00,False,1,1,30,34005,2023-10-19 08:13:58.399000+00:00,86.66666666666667
Henri Barbusse - Bourguignons,48.91301722799713,2.2734212270774417,25,6,True,3,1970-01-01 00:00:01.697702232+00:00,True,1,1,34,26008,2023-10-19 08:13:56.837000+00:00,73.52941176470588
Marceau Delorme - Pierre Brossolette,48.91206062860357,2.295897423568745,17,11,False,0,1970-01-01 00:00:01.697702104+00:00,False,1,1,28,26009,2023-10-19 08:13:58.126000+00:00,60.71428571428571
Porte de Clichy - Place des Nations Unies,48.896737263309504,2.310542999196392,18,19,True,6,1970-01-01 00:00:01.697702119+00:00,True,1,1,40,17127,2023-10-19 08:13:57.980000+00:00,45.0
Jean Jaurès - Place du Dr Roux,48.927567032796,2.2947337017374,0,35,True,8,1970-01-01 00:00:01.697702230+00:00,True,1,1,35,22305,2023-10-19 08:13:58.455000+00:00,0.0
Sèvres Rive Gauche,48.821443218278,2.2150785306885,33,0,True,0,1970-01-01 00:00:01.697701956+00:00,True,1,1,33,23105,2023-10-19 08:13:58.473000+00:00,100.0
Place du 17 Octobre,48.91962690034779,2.2978286134199792,6,12,False,3,1970-01-01 00:00:01.697701952+00:00,False,1,1,20,22306,2023-10-19 08:13:58.415000+00:00,30.0
Gardenat Lapostol - Franklin Roosevelt,48.871839,2.222505,23,1,True,0,1970-01-01 00:00:01.697702024+00:00,True,1,1,24,21509,2023-10-19 08:13:58.508000+00:00,95.83333333333334
Séminaire de Conflans - Liberté,48.823194,2.404179,10,16,True,7,1970-01-01 00:00:01.697702140+00:00,True,1,1,26,42211,2023-10-19 08:13:58.263000+00:00,38.46153846153847
Bichat - Grange aux Belles,48.873688,2.365015,23,5,True,1,1970-01-01 00:00:01.697702188+00:00,True,1,1,30,10202,2023-10-19 08:13:58.327000+00:00,76.66666666666667
Henri Barbusse - Gabriel Péri,48.801773795836,2.2874166362216,25,2,True,1,1970-01-01 00:00:01.697701842+00:00,True,1,1,27,23202,2023-10-19 08:13:58.675000+00:00,92.5925925925926
Béranger - Félix Faure,48.80404828621485,2.284826337372344,28,0,False,0,1970-01-01 00:00:01.697701935+00:00,False,1,1,28,23206,2023-10-19 08:13:58.668000+00:00,100.0
Avenir,48.8103438,2.3003776,40,4,True,2,1970-01-01 00:00:01.697702208+00:00,True,1,1,45,23201,2023-10-19 08:13:58.447000+00:00,88.88888888888889
Guy Môquet - Jean Moulin,48.94093152102084,2.363948999931771,18,8,True,5,1970-01-01 00:00:01.697702008+00:00,True,1,1,30,32023,2023-10-19 08:13:58.013000+00:00,60.0
Parc des Pierrettes,48.7973062,2.2909969,21,2,False,0,1970-01-01 00:00:01.697702218+00:00,False,1,1,23,23205,2023-10-19 08:13:58.487000+00:00,91.30434782608695
Hélène et François Missoffe - Emile Borel,48.89990653843488,2.321543991674844,19,13,False,3,1970-01-01 00:00:01.697702164+00:00,False,1,1,32,17126,2023-10-19 08:13:57.430000+00:00,59.375
Châteaudun - Place de la Liberté,48.90970830301211,2.2454486480600626,22,2,True,1,1970-01-01 00:00:01.697702036+00:00,True,1,1,26,22507,2023-10-19 08:13:57.876000+00:00,84.61538461538461
Edouard Poisson - Victor Hugo,48.91118557052621,2.379864752692811,18,11,True,5,1970-01-01 00:00:01.697702225+00:00,True,1,1,30,33018,2023-10-19 08:13:58.490000+00:00,60.0
Place de la Paix - Abbé Saint-Pierre,48.86462724459225,2.2047570338469806,24,0,True,0,1970-01-01 00:00:01.697702214+00:00,True,1,1,24,21514,2023-10-19 08:13:57.512000+00:00,100.0
Simone Signoret - Paris,48.90360062471287,2.465406596265139,15,12,False,3,1970-01-01 00:00:01.697702022+00:00,False,1,1,28,31303,2023-10-19 08:13:58.482000+00:00,53.57142857142857
Oberkampf - République,48.86531608707048,2.3761147849099955,19,4,True,1,1970-01-01 00:00:01.697701978+00:00,True,1,1,24,11030,2023-10-19 08:13:58.348000+00:00,79.16666666666666
Square Alban Satragne,48.875388227727,2.3559567333359,26,1,True,1,1970-01-01 00:00:01.697702017+00:00,True,1,1,30,10018,2023-10-19 08:13:58.529000+00:00,86.66666666666667
Division Leclerc - Kléber,48.798666226364,2.2833752789972,22,3,True,2,1970-01-01 00:00:01.697702037+00:00,True,1,1,25,23203,2023-10-19 08:13:58.725000+00:00,88.0
Marcel Monge - Marcel Dassault,48.86096384533371,2.2246733296048142,3,42,True,20,1970-01-01 00:00:01.697702223+00:00,True,1,1,46,21511,2023-10-19 08:13:57.022000+00:00,6.521739130434782
Dora Maar - Nadia Guendouz,48.905452421305,2.3220406472683,11,15,True,6,1970-01-01 00:00:01.697702055+00:00,True,1,1,30,34009,2023-10-19 08:13:57.985000+00:00,36.666666666666664
Raspail Barbès,48.8529945,2.4247387,25,3,True,2,1970-01-01 00:00:01.697702180+00:00,True,1,1,28,31028,2023-10-19 08:13:58.671000+00:00,89.28571428571429
Fontaine du Tertre - Calvaire,48.8702539,2.2187778,23,1,True,1,1970-01-01 00:00:01.697701825+00:00,True,1,1,24,21510,2023-10-19 08:13:57.504000+00:00,95.83333333333334
Place Jean Mermoz,48.9220937,2.2718348,18,10,True,2,1970-01-01 00:00:01.697702175+00:00,True,1,1,30,22703,2023-10-19 08:13:57.774000+00:00,60.0
Vladimir Ilitch Lénine - Andrée Chedid,48.813240124373,2.3319716067039,30,1,True,1,1970-01-01 00:00:01.697702188+00:00,True,1,1,31,42503,2023-10-19 08:13:58.380000+00:00,96.7741935483871
Quatre Vents - Carrefour de l'Odéon,48.851751374458864,2.338161695134053,34,3,True,0,1970-01-01 00:00:01.697702141+00:00,True,1,1,37,6028,2023-10-19 08:13:58.520000+00:00,91.8918918918919
Paul Valery - Victor Hugo,48.87137406080164,2.288712859153748,30,4,False,4,1970-01-01 00:00:01.697701750+00:00,False,1,1,35,16104,2023-10-19 08:13:57.074000+00:00,85.71428571428571
Faubourg St-Antoine - Place de la Nation,48.8487726,2.393606,13,2,True,0,1970-01-01 00:00:01.697702181+00:00,True,1,1,16,11201,2023-10-19 08:13:57.931000+00:00,81.25
Martyrs de Châteaubriant - Jean Grandel,48.951432,2.211214,31,7,False,5,1970-01-01 00:00:01.697702211+00:00,False,1,1,38,51008,2023-10-19 08:13:57.457000+00:00,81.57894736842105
Bourdon - Pont Morland,48.8478103,2.3659356,33,18,False,2,1970-01-01 00:00:01.697702224+00:00,False,1,1,52,4006,2023-10-19 08:13:57.429000+00:00,63.46153846153846
Charles de Gaulle - Rue de l'Alma,48.896620592993,2.252313240191,10,17,False,8,1970-01-01 00:00:01.697702070+00:00,False,1,1,28,24010,2023-10-19 08:13:58.199000+00:00,35.714285714285715
Gare RER - Général de Gaulle,48.933548439566,2.3064726536317,27,13,True,1,1970-01-01 00:00:01.697702194+00:00,True,1,1,41,22302,2023-10-19 08:13:58.436000+00:00,65.85365853658537
Résistance - Romain Rolland,48.950873482371,2.2310190077797,12,14,True,9,1970-01-01 00:00:01.697702231+00:00,True,1,1,28,51007,2023-10-19 08:13:58.259000+00:00,42.857142857142854
Quai de Sèvres - Manufacture Nationale,48.828688,2.22499,6,22,True,7,1970-01-01 00:00:01.697702183+00:00,True,1,1,28,23104,2023-10-19 08:13:57.735000+00:00,21.428571428571427
Maréchal Leclerc de Hauteclocque - Marché Buzenval,48.858446,2.192077,24,6,False,6,1970-01-01 00:00:01.697702231+00:00,False,1,1,30,25010,2023-10-19 08:13:58.229000+00:00,80.0
Place de l'Hôtel de Ville,48.8573314,2.351458,2,11,True,3,1970-01-01 00:00:01.697702212+00:00,True,1,1,14,4017,2023-10-19 08:13:57.917000+00:00,14.285714285714285
Convention - Campus de Bobigny,48.914920058264,2.4172238067445,13,18,True,13,1970-01-01 00:00:01.697702142+00:00,True,1,1,32,30005,2023-10-19 08:13:57.630000+00:00,40.625
Pablo Picasso - Maurice Thorez,48.906887812943,2.4489325365198,0,0,True,0,1970-01-01 00:00:01.697702230+00:00,True,0,0,0,30007,2023-10-19 08:13:57.710000+00:00,
Moscou - Edouard Vaillant,48.90755810177,2.4689837335263,22,7,False,2,1970-01-01 00:00:01.697702202+00:00,False,1,1,30,30003,2023-10-19 08:13:57.523000+00:00,73.33333333333333
Bateliers - Quai de Seine,48.915817585516,2.3239533298594,4,20,False,1,1970-01-01 00:00:01.697702210+00:00,False,1,1,26,34012,2023-10-19 08:13:57.731000+00:00,15.384615384615385
Georges Pompidou - Verdun,48.875481,2.232443,20,4,False,1,1970-01-01 00:00:01.697701948+00:00,False,1,1,26,21508,2023-10-19 08:13:58.598000+00:00,76.92307692307693
Place Charles de Gaulle,48.826073335699,2.1894485725692,22,2,True,2,1970-01-01 00:00:01.697701818+00:00,True,1,1,24,24101,2023-10-19 08:13:56.967000+00:00,91.66666666666666
Stalingrad - Général de Gaulle,48.823450589614,2.4965062363218,8,18,False,2,1970-01-01 00:00:01.697702124+00:00,False,1,1,26,45005,2023-10-19 08:13:58.472000+00:00,30.76923076923077
Perrault - Place du Louvre,48.860273568996,2.3412468419093,23,5,True,1,1970-01-01 00:00:01.697702206+00:00,True,1,1,28,1201,2023-10-19 08:13:58.658000+00:00,82.14285714285714
Place Nationale - Château-des-Rentiers,48.829268,2.365212,6,12,False,8,1970-01-01 00:00:01.697702212+00:00,False,1,1,18,13126,2023-10-19 08:13:57.512000+00:00,33.33333333333333
Payenne - Square George Caïn,48.8578329,2.3622643,11,11,False,4,1970-01-01 00:00:01.697702231+00:00,False,1,1,24,3201,2023-10-19 08:13:58.419000+00:00,45.83333333333333
Dupont de l'Eure - Gambetta,48.8679385,2.4003649,31,0,True,0,1970-01-01 00:00:01.697702101+00:00,True,1,1,31,20202,2023-10-19 08:13:57.937000+00:00,100.0
Lamarck - Saint-Ouen,48.891334555236,2.3272445342326,39,0,True,0,1970-01-01 00:00:01.697702204+00:00,True,1,1,40,18203,2023-10-19 08:13:57.376000+00:00,97.5
Bracion - Périphérique,48.826103771275,2.3004549373748,28,1,True,1,1970-01-01 00:00:01.697702065+00:00,True,1,1,30,15202,2023-10-19 08:13:57.126000+00:00,93.33333333333333
Porte de Versailles,48.832324016657,2.2875617349045,3,22,True,2,1970-01-01 00:00:01.697702146+00:00,True,1,1,28,15203,2023-10-19 08:13:57.998000+00:00,10.714285714285714
Gare de Courbevoie,48.8993867,2.2506506,29,6,True,2,1970-01-01 00:00:01.697702164+00:00,True,1,1,35,24002,2023-10-19 08:13:58.418000+00:00,82.85714285714286
Marceau - Chaillot,48.868834023334,2.2986030816809,9,12,False,5,1970-01-01 00:00:01.697701985+00:00,False,1,1,21,8048,2023-10-19 08:13:58.427000+00:00,42.857142857142854
Gare - Aristide Briand,48.821410564722,2.2555950104387,13,14,True,1,1970-01-01 00:00:01.697702168+00:00,True,1,1,29,21329,2023-10-19 08:13:58.136000+00:00,44.827586206896555
Hispano Suiza - Parc des Bruyères,48.915885074177,2.2682306702811,8,19,False,12,1970-01-01 00:00:01.697702229+00:00,False,1,1,30,22701,2023-10-19 08:13:58.669000+00:00,26.666666666666668
Docteur Calmette - Martre,48.898969358483,2.3086513252383,15,12,True,7,1970-01-01 00:00:01.697702074+00:00,True,1,1,30,21120,2023-10-19 08:13:57.483000+00:00,50.0
Verger - Colonel Guichard,48.816376985087,2.2670380088932,29,0,True,0,1970-01-01 00:00:01.697702020+00:00,True,1,1,29,21328,2023-10-19 08:13:58.362000+00:00,100.0
Gabriel Péri - Place de la Libération,48.819828421929,2.3117361743705,12,5,True,2,1970-01-01 00:00:01.697702157+00:00,True,1,1,18,21218,2023-10-19 08:13:57.337000+00:00,66.66666666666666
Arsène Houssaye - Friedland,48.874510616163,2.2994716674148,24,5,False,3,1970-01-01 00:00:01.697701791+00:00,False,1,1,29,8201,2023-10-19 08:13:56.966000+00:00,82.75862068965517
Ménil - Argenteuil,48.925901818305,2.2741496502338,5,12,False,1,1970-01-01 00:00:01.697702087+00:00,False,1,1,20,26011,2023-10-19 08:13:58.457000+00:00,25.0
Jardin Modèle - Pierre Boudou,48.914866710946,2.3057010525935,7,9,False,4,1970-01-01 00:00:01.697701897+00:00,False,1,1,18,26012,2023-10-19 08:13:57.309000+00:00,38.88888888888889
La Motte-Picquet - La Tour Maubourg,48.856926701847,2.3096215831203,20,20,True,5,1970-01-01 00:00:01.697702204+00:00,True,1,1,40,7017,2023-10-19 08:13:57.113000+00:00,50.0
Pavé des Gardes - Charles Vaillant,48.81168551728,2.2111820107205,20,0,True,0,1970-01-01 00:00:01.697701984+00:00,True,1,1,20,23106,2023-10-19 08:13:57.720000+00:00,100.0
Verdun - Henri Barbusse,48.802056061754,2.3159965061736,8,15,True,10,1970-01-01 00:00:01.697702196+00:00,True,1,1,24,22209,2023-10-19 08:13:57.095000+00:00,33.33333333333333
Macdonald - Césaria Evora,48.89883,2.37933,54,11,False,3,1970-01-01 00:00:01.697702163+00:00,False,1,1,67,19045,2023-10-19 08:13:57.533000+00:00,80.59701492537313
